match_id,timestamp_utc,win,queue_type,patch,duration_sec,side,rank_tier,lane,champion,k,d,a,cs,gold,vision_score,ally_champ1,ally_champ2,ally_champ3,ally_champ4,enemy_champ1,enemy_champ2,enemy_champ3,enemy_champ4,enemy_champ5,kills_10,deaths_10,assists_10,gold_10,cs_10,ally_Aatrox,ally_Trundle,ally_Ashe,ally_Nunu,ally_Renekton,ally_Udyr,ally_Jhin,ally_Xerath,ally_Garen,ally_Viego,ally_Sion,ally_Gragas,ally_Yasuo,ally_Zoe,ally_Illaoi,ally_LeeSin,ally_Lux,ally_Irelia,ally_Yone,ally_Lulu,ally_Riven,ally_Vi,ally_Kassadin,ally_Morgana,ally_Sett,ally_Ambessa,ally_MissFortune,ally_Jax,ally_Vex,ally_Rell,ally_Sylas,ally_Darius,ally_Naafiri,ally_Hwei,ally_Neeko,ally_Teemo,ally_Akshan,ally_Leona,ally_Rammus,ally_Annie,ally_Swain,ally_MasterYi,ally_Fizz,ally_Xayah,ally_Renata,ally_Volibear,ally_Azir,ally_Thresh,ally_Chogath,ally_XinZhao,ally_Kaisa,ally_Bard,ally_Shen,ally_Gwen,ally_Pyke,ally_Mordekaiser,ally_Shaco,ally_Varus,ally_Fiora,ally_Zed,ally_Evelynn,ally_Syndra,ally_Soraka,ally_Graves,ally_Galio,ally_Ezreal,ally_Orianna,ally_Vayne,ally_Khazix,ally_Mel,ally_Pantheon,ally_Hecarim,ally_Ziggs,ally_Malzahar,ally_Vladimir,ally_AurelionSol,ally_Sejuani,ally_Nasus,ally_JarvanIV,ally_Veigar,ally_Maokai,ally_Shyvana,ally_Kennen,ally_Taliyah,ally_Draven,ally_Jayce,ally_Zeri,ally_Zyra,ally_Kayle,ally_Qiyana,ally_Amumu,ally_Sivir,ally_Quinn,ally_Lissandra,ally_Ivern,ally_Alistar,ally_Malphite,ally_Leblanc,ally_Rakan,ally_Viktor,ally_Elise,ally_Twitch,ally_Tryndamere,ally_Tristana,ally_TwistedFate,ally_MonkeyKing,ally_Nautilus,ally_Ahri,ally_Urgot,ally_Ornn,ally_Ekko,ally_Aphelios,ally_Blitzcrank,ally_Brand,ally_Karma,ally_Corki,ally_Katarina,ally_Lillia,ally_Samira,ally_Caitlyn,ally_Janna,ally_Milio,ally_Zac,ally_Nami,ally_Nocturne,ally_Warwick,ally_Kayn,ally_Jinx,ally_Kindred,ally_Singed,ally_Nidalee,ally_Yorick,ally_Yuumi,ally_KogMaw,ally_Lucian,ally_TahmKench,ally_Heimerdinger,ally_Akali,ally_Gnar,ally_KSante,ally_Belveth,ally_Diana,ally_Smolder,ally_Camille,ally_Rengar,ally_Aurora,ally_Briar,ally_Velkoz,ally_Nilah,ally_Talon,ally_Senna,ally_DrMundo,ally_Cassiopeia,ally_Seraphine,ally_FiddleSticks,ally_Braum,ally_Zilean,ally_Taric,ally_Sona,ally_Gangplank,ally_Ryze,ally_Olaf,ally_Skarner,ally_Kalista,ally_Rumble,ally_Poppy,ally_Karthus,ally_Anivia,ally_Strawberry_Jinx,ally_Strawberry_Yasuo,ally_Strawberry_Riven,ally_Strawberry_Seraphine,ally_Strawberry_Xayah,ally_Strawberry_Briar,ally_Strawberry_Aurora,ally_Strawberry_Leona,ally_Strawberry_Illaoi,ally_Kled,enemy_DrMundo,enemy_Viego,enemy_Viktor,enemy_Yone,enemy_Heimerdinger,enemy_Sett,enemy_LeeSin,enemy_Ryze,enemy_Varus,enemy_Ashe,enemy_Fiora,enemy_JarvanIV,enemy_Annie,enemy_Swain,enemy_Shen,enemy_Akali,enemy_Hwei,enemy_Milio,enemy_Jayce,enemy_Sejuani,enemy_Akshan,enemy_Zyra,enemy_Maokai,enemy_Gwen,enemy_Nocturne,enemy_Smolder,enemy_Pantheon,enemy_Irelia,enemy_Amumu,enemy_Xerath,enemy_Yorick,enemy_Rengar,enemy_Leblanc,enemy_Jinx,enemy_Lux,enemy_Urgot,enemy_Jax,enemy_Kayle,enemy_MissFortune,enemy_Neeko,enemy_Warwick,enemy_Ziggs,enemy_Caitlyn,enemy_FiddleSticks,enemy_Yasuo,enemy_Morgana,enemy_Ivern,enemy_Soraka,enemy_Malphite,enemy_Draven,enemy_Senna,enemy_Renekton,enemy_Briar,enemy_Veigar,enemy_Kennen,enemy_Galio,enemy_Ezreal,enemy_Zilean,enemy_Aurora,enemy_Aphelios,enemy_Nasus,enemy_Lillia,enemy_Jhin,enemy_Sylas,enemy_Volibear,enemy_XinZhao,enemy_Samira,enemy_Sion,enemy_Zac,enemy_Zed,enemy_Renata,enemy_Mordekaiser,enemy_Vi,enemy_Zoe,enemy_Darius,enemy_Graves,enemy_Fizz,enemy_TahmKench,enemy_Azir,enemy_Bard,enemy_Thresh,enemy_Ekko,enemy_Velkoz,enemy_Quinn,enemy_Belveth,enemy_Naafiri,enemy_Sivir,enemy_Yuumi,enemy_Elise,enemy_Camille,enemy_Karma,enemy_KogMaw,enemy_Riven,enemy_Leona,enemy_Twitch,enemy_Kayn,enemy_Xayah,enemy_Seraphine,enemy_Diana,enemy_Skarner,enemy_Vex,enemy_Chogath,enemy_Kindred,enemy_Mel,enemy_Gnar,enemy_Teemo,enemy_Kassadin,enemy_Kalista,enemy_Nautilus,enemy_Nunu,enemy_Gragas,enemy_Illaoi,enemy_Vayne,enemy_Lucian,enemy_MasterYi,enemy_Gangplank,enemy_Shyvana,enemy_Zeri,enemy_Trundle,enemy_Rell,enemy_Pyke,enemy_Tristana,enemy_Braum,enemy_Taliyah,enemy_Cassiopeia,enemy_Ambessa,enemy_Lulu,enemy_Sona,enemy_Brand,enemy_Tryndamere,enemy_Rakan,enemy_Corki,enemy_Orianna,enemy_Aatrox,enemy_Malzahar,enemy_Nidalee,enemy_Khazix,enemy_Katarina,enemy_Ornn,enemy_Garen,enemy_Ahri,enemy_Syndra,enemy_Talon,enemy_Blitzcrank,enemy_Lissandra,enemy_MonkeyKing,enemy_Singed,enemy_Udyr,enemy_Evelynn,enemy_Poppy,enemy_Janna,enemy_Olaf,enemy_TwistedFate,enemy_Kaisa,enemy_Alistar,enemy_Anivia,enemy_KSante,enemy_Kled,enemy_Shaco,enemy_Vladimir,enemy_Rumble,enemy_Karthus,enemy_Nami,enemy_Rammus,enemy_RekSai,enemy_AurelionSol,enemy_Nilah,enemy_Hecarim,enemy_Taric,enemy_Qiyana,BOTTOM,INVALID,JUNGLE,MIDDLE,TOP,UTILITY,BLUE,RED,Ahri,Akali,Akshan,Ambessa,Amumu,Anivia,Annie,Aphelios,Ashe,AurelionSol,Aurora,Azir,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Chogath,DrMundo,Ekko,Evelynn,Ezreal,FiddleSticks,Galio,Garen,Graves,Hecarim,Heimerdinger,Hwei,Illaoi,Jax,Jhin,Jinx,Kalista,Karma,Karthus,Katarina,Kayle,Kennen,Kindred,KogMaw,Leblanc,Leona,Lucian,Lulu,Lux,Malphite,Malzahar,Mel,MissFortune,MonkeyKing,Mordekaiser,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Orianna,Pantheon,Pyke,Quinn,Rakan,Rammus,Rumble,Ryze,Samira,Senna,Seraphine,Singed,Smolder,Soraka,Strawberry_Aurora,Strawberry_Briar,Strawberry_Illaoi,Strawberry_Jinx,Strawberry_Leona,Strawberry_Riven,Strawberry_Seraphine,Strawberry_Xayah,Strawberry_Yasuo,Swain,Talon,Teemo,Trundle,Tryndamere,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Warwick,Xerath,XinZhao,Yorick,Zac,Zed,Ziggs,Zyra
EUW1_7393671866,2025-05-07T23:31:39.323000Z,0,400,15.9.678.1456,1957,BLUE,,MIDDLE,Brand,5,11,10,139,10372,16,Aatrox,Trundle,Ashe,Nunu,DrMundo,Viego,Viktor,Yone,Heimerdinger,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7393627013,2025-05-07T22:56:28.296000Z,0,400,15.9.678.1456,1533,RED,,MIDDLE,Malzahar,3,7,3,160,9477,15,Renekton,Udyr,Jhin,Xerath,Sett,LeeSin,Ryze,Varus,Ashe,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7393572986,2025-05-07T22:17:46.028000Z,0,400,15.9.678.1456,1545,BLUE,,MIDDLE,Velkoz,6,5,2,160,10770,12,Garen,Viego,Ashe,Sion,Fiora,JarvanIV,Annie,Swain,Shen,,,,,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7388097207,2025-05-02T20:17:41.569000Z,1,400,15.9.678.1456,2854,BLUE,,TOP,Chogath,10,6,20,219,19766,34,Gragas,Yasuo,Jhin,Zoe,Akali,Viego,Hwei,Ashe,Milio,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7378707148,2025-04-23T18:26:59.527000Z,1,400,15.8.675.10,1781,RED,,BOTTOM,Caitlyn,7,2,5,195,12603,18,Illaoi,LeeSin,Yasuo,Lux,Jayce,Sejuani,Akshan,Zyra,Maokai,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7378667114,2025-04-23T17:51:40.225000Z,1,400,15.8.675.10,1660,BLUE,,BOTTOM,KogMaw,7,2,7,192,11593,12,Irelia,LeeSin,Yone,Lulu,Gwen,Nocturne,Akali,Smolder,Pantheon,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7378625817,2025-04-23T17:10:35.246000Z,1,400,15.8.675.10,2013,BLUE,,BOTTOM,Jhin,3,3,11,255,13681,13,Riven,Vi,Kassadin,Morgana,Irelia,Amumu,Xerath,Ashe,Milio,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUW1_7374731750,2025-04-20T01:49:53.999000Z,0,480,15.8.675.10,1984,BLUE,,BOTTOM,Varus,6,10,13,189,21349,17,Sett,Ambessa,Irelia,MissFortune,Yorick,Rengar,Leblanc,Jinx,Lux,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
